dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0004,nzd0070-0005,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036,satname
2021-10-01 22:12:10+00:00,,,,,399.55,390.59,382.71,379.47,366.83,368.96,365.95,362.3411111,360.73,371.83,368.82,363.23,367.9666667,,370.67,365.78,,368.42,366.33,,368.77,361.04,367.37,361.88,361.12,368.3266667,356.86,,357.83,L8
2021-10-24 22:18:01+00:00,448.0566667,443.2042857,441.7066667,444.55,423.7742857,406.3,392.63,389.99,383.57,395.52,395.6642857,391.5077778,382.21,378.09,386.0342857,393.92,393.6766667,395.89,404.08,402.1,394.02,405.01,406.11,403.29,395.59,396.67,401.96,409.9,408.63,402.4066667,399.92,394.76,391.0942857,L8
2021-11-09 22:17:58+00:00,419.4433333,430.3814286,429.1533333,418.42,410.0014286,392.65,389.64,378.61,371.03,370.94,378.0414286,379.9688889,377.22,373.91,375.3514286,392.58,384.7333333,,382.18,389.58,389.21,384.23,385.89,372.3,371.54,377.73,382.22,389.73,383.42,374.6633333,378.78,369.11,375.9114286,L8
2021-11-18 22:12:08+00:00,436.4233333,435.2114286,434.4633333,434.07,415.9114286,408.38,388.75,382.49,378.87,392,382.4014286,383.5822222,381.17,380.63,383.2614286,393.1,387.4433333,389.77,395.44,378.13,385.74,401.99,399.4,401.23,,,,,,,,,,L8
2021-12-20 22:12:08+00:00,446.0366667,441.9242857,444.4366667,445.4,428.6642857,418.07,406.12,413.65,400.35,403.91,390.3042857,389.9111111,382.74,381.47,389.5042857,403.68,403.2266667,413.71,409.86,386.5,392.18,404.01,407.92,409.43,400.52,404.94,408.96,417.41,407.63,395.9466667,397.76,,,L8
2022-01-04 22:17:52+00:00,452.7933333,447.72,449.1733333,453.37,430.68,426.87,416.11,420.26,414.06,421.03,400.44,396.0955556,394.48,400.78,410.46,425.63,424.2933333,421.34,429.53,412.29,410.86,424.26,425.13,424.69,417.21,421.18,422.21,417.58,418.67,403.9733333,408.09,415.19,408.99,L9
2022-01-12 22:17:49+00:00,441.1366667,431.4185714,436.5266667,428.25,428.8385714,411.87,401.72,398.16,387.06,387.91,380.5885714,378.9477778,386.18,397.58,421.6985714,433.41,429.4166667,413.46,409.24,401.67,399.99,394.48,390.04,374.16,378.61,386.25,395.82,378.5,372.41,378.7566667,388.1,400.03,404.9085714,L8
2022-01-13 22:12:02+00:00,435.0433333,432.4585714,436.1633333,428.32,422.5585714,409.61,403.31,401.19,,,,,386.92,399.5,,,,,,398.28,399.64,396.65,393.78,384.42,385.13,386.04,398.93,,,422.8633333,406.23,,,L9
2022-01-20 22:17:51+00:00,426.6633333,430.7442857,421.2333333,432.23,414.2842857,404.16,386.36,371.01,368.95,388.72,377.3742857,379.0355556,380.41,380.82,381.6942857,394.09,400.3633333,383.13,396.8,372.2,372.46,391.78,388.51,396.52,394.88,396.57,393.76,378.93,388.28,383.7533333,378.03,382.6,392.4942857,L9
2022-01-21 22:11:59+00:00,437.5366667,430.6242857,422.9766667,424.71,412.5142857,398.93,385,390.56,389.03,388.57,382.3142857,380.7977778,377.1,383.26,390.6742857,395.89,,,,,,,,,,,,,,,,,,L8
2022-02-21 22:17:43+00:00,421.7733333,420.1085714,412.6833333,410.61,405.0385714,401.88,395.5,394.27,372.7,370.05,368.5285714,378.3322222,384.59,387.53,402.9485714,416.91,415.8333333,400.17,391.39,389.12,382.79,387.47,384.14,375.24,381.98,386.42,386.92,357.26,364.92,377.9433333,381.37,386.35,392.8385714,L9
2022-02-22 22:11:50+00:00,423.1666667,422.8357143,421.5766667,420.02,413.7057143,402.82,402.55,389.47,372.67,367.25,369.8057143,378.8244444,393.76,422.35,443.9957143,,,,,,,,,,,,,,,,,,,L8
2022-03-01 22:17:36+00:00,452.3533333,443.2542857,437.8533333,441.9,423.6542857,428.02,414.77,422.93,402.88,407.17,388.5442857,388.8722222,390.5,396.18,410.4242857,422.68,432.0033333,,,,,,,,,,,,,,,,,L8
2022-03-02 22:11:50+00:00,452.57,441.29,442.47,450.41,428.9,423.93,417.81,426.62,400.25,416.07,395.44,396.7666667,394.93,,,,,,,,,,,,,,,,,,,,,L9
2022-03-10 22:11:47+00:00,440.3433333,432.0585714,418.2933333,416.95,413.4585714,421.35,417.1,401.29,381.42,373.4,380.6485714,393.0822222,422.31,427.82,442.1285714,441.5,423.0733333,403.86,413.52,404.24,404.33,404.36,402.45,395.85,390.17,389.37,390.69,378.75,379.29,392.2633333,395.72,,,L8
2022-03-17 22:17:54+00:00,449.41,443.0328571,438.95,446.41,419.5528571,419.23,406.31,421.59,392.1,405.66,387.8628571,385.6033333,387.99,385.93,401.6028571,417.83,433.04,420.69,418.05,406.92,396.26,416.81,412.21,418.88,410.15,407.79,404.13,398.97,407.4,406.79,395.72,400.17,405.7828571,L8
2022-03-26 22:11:35+00:00,427.6133333,426.4928571,414.4133333,412.54,407.2628571,403.02,399.76,385.63,368.44,354.72,362.8028571,385.8688889,407,,,,,,,,,,,,,,,,,,,,,L8
2022-04-03 22:11:45+00:00,439.4166667,437.5885714,433.2966667,436.11,416.6585714,411.06,411.37,417.52,391.43,390.9,382.6285714,385.3744444,378.31,381.81,392.8985714,423.57,424.2966667,419.65,421.32,412.16,402.57,417.61,411.75,407.68,399.97,400.13,395.57,391.68,401.4,395.9566667,393.62,397.76,410.7185714,L9
2022-04-18 22:17:25+00:00,425.6866667,432.5,427.8466667,428.06,410.35,404.1,401.61,398.63,384.89,400.28,385.35,387.1611111,378.08,379.87,384.17,412.72,413.8366667,414.78,414.84,397.26,392.75,426.25,411.72,418.19,411.5,414.3,407.15,382.92,400.18,394.8566667,387.5,390.51,396.9,L8
2022-04-27 22:11:34+00:00,425.1466667,430.53,415.3566667,406.71,399.85,397.07,395.76,391.79,372.17,376.6,376.51,373.6977778,371.86,377.35,379.28,396.4,394.9766667,394.56,386.96,382.18,376.18,402.09,387.5,381.77,387.74,383.68,379.12,361.77,365.69,377.9366667,369.91,375.83,388.63,L8
2022-05-05 22:11:31+00:00,456.82,448.0171429,446.69,431.32,420.5871429,423.17,427.8,419.25,416.63,,402.0171429,396.3533333,398.72,407.49,415.8471429,424.53,421.37,426.86,424.32,420.34,412.47,418.08,403.91,404.21,401.47,403.33,396.7,396.19,395.78,393.66,403.28,406.27,410.7371429,L9
2022-05-12 22:17:13+00:00,433.89,434.8571429,422.65,412.24,407.1471429,408.41,410.25,407.85,398.15,390.11,385.6671429,389.07,391.39,390.76,382.2871429,393.05,398.48,398.08,393.74,397.66,383.53,398.25,385.4,387.92,387.69,393.47,393.58,389.32,382.69,379.61,380.83,372.74,391.5171429,L9
2022-06-13 22:17:12+00:00,,,,,,372.31,,,,,359.28,356.3377778,355.88,357.29,351.79,,,,,,,,,,,,,,,,,,,L9
2022-06-22 22:11:38+00:00,467.2633333,439.4728571,441.5133333,444.16,,454.82,448.18,446.78,,441.95,,,,,,,,,,,,,,429.41,430.93,424.44,417.07,425.58,,,,,420.1828571,L9
2022-07-15 22:17:48+00:00,433.9933333,429.3857143,428.7533333,428.22,413.2257143,415.16,410.9,,401.27,403.19,385.4357143,379.4822222,380.29,380.04,385.1457143,384.16,379.1433333,377.51,,,355.03,414.36,417.7,412.66,405.31,401.1,397.27,,394.54,388.5133333,387.39,356.99,374.3657143,L9
2022-07-31 22:18:03+00:00,424.9733333,421.6757143,418.5833333,418.03,402.7657143,393.4,400.11,399.47,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-08-08 22:18:29+00:00,430.8,414.8657143,417.35,420.17,410.3257143,395.19,392.35,376.72,380.47,365.73,370.4657143,381.5433333,390.49,387.22,380.4557143,375.66,389.4,,,,,,,,,,,,,,,,,L8
2022-08-09 22:11:58+00:00,433.2933333,426.0314286,422.0833333,417.08,409.8214286,406.24,406.14,383.75,394.89,387.35,384.5614286,390.5555556,391.81,390.84,380.9614286,376.09,382.7033333,369.16,387.85,,,390.53,406.26,402.18,396.89,390.97,382.18,395.55,396.97,391.7533333,391.49,385.34,380.0914286,L9
2022-09-02 20:36:30+00:00,407.1366667,418.7528571,421.1366667,414.2,385.2928571,401.01,,,,,,,,387.02,388.1628571,394.03,383.0266667,355.68,377.3,374.16,362.49,393.75,391.54,384.11,,,,,,,,,374.1428571,L7
2022-09-02 22:12:20+00:00,420.95,416.8,406.12,397.48,396.77,406.55,397.34,382.12,392.36,393.8,398.46,399.6566667,396.18,385.22,388.13,387.27,392.15,380.45,382.25,381.01,379.79,388.04,390.87,382.45,376.45,382.02,376.38,376.86,374.97,384.76,378.84,373.76,374.58,L8
2022-09-09 22:18:11+00:00,423.9166667,420.6142857,422.3266667,428.52,408.8842857,400.22,410.96,,,399.77,386.7542857,391.5311111,388.02,383.54,385.6442857,393.91,401.4566667,390.87,409.5,392.03,392.47,402.58,407.58,407.82,401.71,400.33,398.29,389.78,398.23,390.2566667,388.62,383.66,388.7342857,L8
2022-09-17 22:18:18+00:00,432.28,430.2914286,431.46,427.59,425.8614286,391.23,395.65,391.15,396.67,409.04,417.2114286,412.48,406.55,399.38,396.6314286,395.58,396.53,385.96,396.21,402.54,392.85,390.62,385.84,386.22,381.2,382.77,387.9,395.46,384.31,376.88,376.81,378.74,386.9214286,L9
2022-10-19 22:18:03+00:00,429.9333333,434.3328571,427.8633333,407.94,399.6228571,381.07,382.81,377.28,373.82,374.4,387.4128571,396.9988889,394.65,383.23,371.2128571,358.64,366.9133333,363.23,377.09,383.88,378.62,376.25,384.55,375.76,374.2,376.48,380.7,378.32,370.36,370.5033333,363.66,360.77,370.4428571,L9
2022-11-13 22:12:17+00:00,438.7433333,434.22,427.0433333,415.41,402.86,390.57,396.1,382.13,392.43,387.48,382.07,383.5455556,379,377.67,377.05,371.24,377.0933333,382.2,386.11,384.02,385.64,388.7,393.59,380.94,385.62,388.23,388.06,378.17,372.97,372.2733333,371.42,369.93,376.74,L9
2022-12-14 22:18:29+00:00,436.8066667,435.3471429,434.0566667,425.99,428.8071429,415.82,402.69,393.54,376.64,378.09,376.4071429,378.2944444,383.98,385.41,382.2871429,382.51,387.6766667,394.16,400.59,406.49,394.15,387.05,391.49,388.37,394.46,394.19,388.73,374.99,379.5,386.2466667,392.44,389.26,375.5471429,L8
2022-12-22 22:18:23+00:00,441.62,432.21,426.15,436.16,418.79,414.86,403.66,412.48,387.06,396.55,384.89,381.7233333,387.82,387.29,385.19,390.3,379.05,397.02,410.46,394.21,391.52,400.38,410.65,416.85,414.83,412.06,405.62,397.22,393.2,389.14,393.81,386.98,383.82,L9
2022-12-30 22:18:00+00:00,438.68,450.7328571,438.3,432.52,,,443.2,415.46,,405.38,400.7728571,391.5366667,412.31,416.48,409.7128571,,,,,,,,422.49,425.11,411.28,385.93,396.29,394.31,404.74,425.3,417.08,404.46,389.2528571,L8
2023-01-04 20:25:31+00:00,443.96,423.6985714,,,,397.22,380.67,395.45,387.15,392.06,372.6985714,381.0733333,385.75,385.6,377.9985714,380.56,372.37,,,,,,,410.32,410.62,404.61,397.48,384.05,387.63,383.57,381.37,374.42,380.5785714,L7
2023-01-07 22:18:02+00:00,434.8433333,422.04,421.0933333,425.62,415.5,399.63,383.67,399.79,373.72,387.9,380.25,384.2288889,387.75,387.33,385.57,380.44,359.3633333,366.78,398.59,380.29,376.59,383.77,398.47,410.79,406.94,405.75,400.04,388.05,389.12,374.9433333,379.79,382.8,382.77,L9
2023-01-21 20:22:24+00:00,,,,,,,,,,,,,,,394.0542857,388.49,367.6533333,380.03,411.33,368.07,375.76,381.3,407.92,409.45,384.08,,,,,,,383.22,378.6342857,L7
2023-01-24 22:12:10+00:00,448.4433333,439.76,437.6533333,430.25,424.44,425.79,414.62,411.71,397.94,402.04,391.74,390.7222222,387.76,389.14,396.12,401.93,390.5233333,413.55,422.26,405.59,406.67,408.29,414.55,412.42,413.26,413.82,410.4,398.04,397.63,394.0833333,408.98,399.34,394.43,L8
2023-01-31 22:18:22+00:00,440.6733333,444.7914286,432.3133333,415.45,427.7314286,428.8,408.28,396.49,387.95,390.09,394.7114286,396.0822222,385.28,384.41,391.1114286,395.12,386.1533333,395.04,395.34,408.09,402.24,405.22,410.42,399.04,394.85,396.19,396.03,386.3,394.84,402.5633333,397,380.01,380.3014286,L8
2023-02-08 22:18:30+00:00,410.4033333,413.9671429,411.1733333,414.67,401.3971429,381.14,358.54,,,364.99,366.2771429,367.6588889,368.55,368.54,366.8171429,359.42,342.2733333,,361.21,,343.55,356.59,370.98,375.22,388.24,385.8,376.26,,,,,,,L9
2023-02-09 22:12:09+00:00,,,,,,410.49,397.22,400.85,380.54,379.52,377.0785714,380.6155556,381.76,384.42,382.0285714,375.24,367.2033333,389.65,,379,376.59,392.18,400.68,397.94,401.51,400.93,390.14,343.23,345.57,363.5533333,383.03,371.22,380.6585714,L8
2023-02-25 22:11:52+00:00,,,,,,437.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-01 20:19:31+00:00,403.7,407.01,403.05,390.06,381.37,,,,,353.62,356.12,356.8566667,359.05,366.64,351.52,,,363.29,355.1,342.74,330.88,,,,,,,331.88,355.61,376.63,356.91,346.68,,L7
2023-03-04 22:18:01+00:00,380.04,375.8157143,385.24,399.23,390.3557143,359.98,315.7,,,326.17,354.4857143,364.7966667,366.21,363.35,351.1557143,349.3,330.07,,332.86,340.8,347.87,358.04,363.44,372.06,378.76,378.56,362.4,337.97,353.07,351.13,348.98,339.15,356.1557143,L8
2023-03-05 22:12:01+00:00,374.1566667,396.7457143,402.1466667,402.36,385.6757143,369.6,339.91,,,346.79,356.0657143,361.2644444,362.18,359.76,355.3257143,345.52,301.4566667,,321.73,329.63,341.28,357.95,375.79,384.23,386.92,383.26,359.72,325.77,355.77,352.7366667,348.32,335.21,357.4257143,L9
2023-03-21 22:11:55+00:00,,387.8571429,406.8933333,427.79,404.0071429,380.53,344.61,,,375.81,370.1171429,356.4988889,356.09,369.97,368.2071429,360.91,,,333.13,349.89,354.14,373.96,402.77,402.25,400.41,400.19,385.68,342.44,370.08,359.1733333,366.88,343.88,364.5971429,L9
2023-03-28 22:17:57+00:00,,424.0085714,421.5266667,406.07,405.4285714,389.19,379.07,377.72,379.51,379.75,390.8985714,396.0777778,385.8,376.63,371.6685714,373.21,,379.41,,388.97,391.91,390.57,389.08,388.48,377.53,370.88,,,,,,,,L9
2023-04-13 22:17:51+00:00,,463.0714286,444.7533333,,,,,,,,,,,392.4,403.6314286,411.43,,416.16,,427.99,419.92,427.81,,409.84,395.5,393.72,410.5,,398.51,,,,,L9
2023-05-24 22:11:17+00:00,403.6333333,392.24,374.4333333,377.81,382.29,362.51,,,,,,,,363.13,,,,353.59,356.17,,,363.32,372.07,,379.78,381.33,372.87,346.21,362.82,358.9533333,353.97,337.21,,L9
2023-06-09 22:11:12+00:00,422.4466667,403.4185714,407.7066667,431.98,,386.85,402.18,396.98,382.82,393.86,351.1585714,358.5211111,353.56,,404.4785714,412.36,,391.32,395,398.72,394.22,396.31,413.76,422.89,413.41,388.7,382.95,393.55,374.53,353.5766667,352.64,360.1,357.9585714,L9
2023-06-16 22:17:18+00:00,409.2833333,409.1485714,410.3233333,411.82,399.3185714,390.92,372.67,356.44,356.41,372.74,359.0185714,360.0655556,369.03,377.2,375.9585714,377.38,370.2333333,366.76,371.4,367.28,351.06,379.03,390.65,399.04,399.74,398.81,389.69,390.15,383.25,356.7933333,358.62,349.17,358.9385714,L9
2023-06-17 22:11:17+00:00,413.1133333,411.5671429,423.0533333,416.88,405.4271429,394.73,375.95,357.95,365.96,380,364.7871429,363.4088889,366.09,374.7,383.6171429,372.48,363.5333333,369.38,375.18,362.7,361.89,384.19,405.01,402.5,401.74,401.75,394.4,368.36,372.19,366.1233333,363.32,,,L8
2023-07-02 22:17:29+00:00,,,,,,370.2,327.68,309.34,,326.66,336.1085714,349.9477778,362.27,372.28,367.9485714,360.75,331.2866667,317.76,,,338.05,357.39,360.74,,,,,,333.62,333.1066667,,,,L9
2023-07-18 22:17:12+00:00,383.89,396.9128571,411.11,413,395.0628571,375.92,353.21,339.5,334.56,366.09,362.0628571,354.5566667,361.36,369.12,371.2028571,365.76,337,339.77,357.18,352.35,352.27,383.96,394.23,401.9,396.99,399.28,392.91,345.49,350.15,,,,,L9
2023-07-26 22:17:47+00:00,369.1366667,382.4485714,388.1766667,388.91,430.5985714,386.9,390.34,375.58,,,,,,,,,,324.31,332.24,335.01,,,397.21,439.42,,,,,,,,,,L8
2023-07-27 22:11:26+00:00,366.79,374.3271429,379.26,361.65,368.1671429,,343.86,,312.86,,322.7971429,331.51,342.2,352.9,342.3671429,,337.24,303.94,319.3,350.08,,,,,,,,,,,,,,L9
2023-08-04 22:11:40+00:00,421.6333333,412.2628571,421.0833333,411.17,391.4928571,389.44,375.28,356.91,,380.22,356.2028571,347.9655556,360.4,369.73,367.5228571,375.69,377.6433333,,366.91,,323.43,372.69,404.06,406.43,410.19,401.24,392.18,353.02,,,,,,L8
2023-08-28 22:11:44+00:00,403.6,402.6128571,403.06,383.51,373.7828571,370.09,363.6,352.73,,349.08,350.3228571,351.09,353.57,359.23,359.7128571,348.4,342.99,332.47,344.7,360.92,342.44,368.31,379.68,376.43,382.06,383.45,365.35,368.97,370.4,356.03,335.19,321.61,,L9
2023-09-05 22:11:46+00:00,,429.9585714,431.5066667,381.44,368.7485714,390.17,397.58,,,,356.3685714,375.0377778,361.28,,,,,369.21,,,,,,419.48,398.51,379.18,375.6,402.57,409.75,392.6366667,,332.06,352.2185714,L8
2023-09-13 22:11:53+00:00,383.95,387.9128571,399.9,398.53,376.1828571,372.16,349.96,339.01,322.67,342.8,349.2728571,350.76,353.51,355.32,353.1228571,349.1,330.95,332.23,335.24,339.11,347.14,364.88,378.54,383.79,383.94,377.23,368.03,339.03,349.33,349.29,331.23,310.79,325.0928571,L9
2023-09-20 22:17:40+00:00,412.9833333,408.7842857,406.5933333,386.58,371.7042857,375.74,379.74,352.67,,362.69,349.0542857,350.6488889,353.74,367.1,372.8142857,373.39,378.4633333,342.81,366.59,,,391.92,398.61,384.75,393.1,386.77,381.43,358.15,367.61,371.1533333,357.08,332.54,339.8242857,L9
2023-10-14 22:17:45+00:00,418.0866667,416.1314286,418.6366667,402.2,377.8014286,387.44,366.02,358.86,,374.02,365.6714286,356.7177778,361.71,364.01,370.6614286,368.51,354.1066667,340.02,355.71,356.8,368.8,389.47,397.5,409.05,398.36,395.84,389.78,374.64,383.38,366.9266667,360.8,341.06,347.2214286,L8
2023-11-08 22:11:57+00:00,,,,,,,,,,,,,,,364.5928571,371.79,376.8566667,375.23,368.22,374.11,374.78,383.49,405.15,407.8,398.76,381.58,368.6,347,355.22,361.8266667,366.75,355.81,352.3428571,L8
2023-11-15 22:18:11+00:00,,385.4057143,396.3466667,396.52,378.0257143,360.09,,,,337.64,351.9657143,347.5311111,352.17,353.36,350.9457143,338.99,,,,,,350.22,369.9,371.19,375.64,375.97,360.2,310.64,346.93,337.8466667,337.79,,342.0857143,L8
2023-12-01 22:18:10+00:00,439.3633333,435.0085714,419.5333333,407.56,399.2985714,397.59,388.26,380.5,374.54,377.24,372.6785714,373.0888889,372.19,370.61,371.0985714,380.16,385.2433333,385.26,387.35,385.95,390.14,396.37,412.9,,411.79,398.84,381.61,355.47,362.72,371.8733333,382.15,372.89,372.6085714,L8
2023-12-17 22:18:12+00:00,410.3766667,412.3614286,416.3866667,396.65,384.4914286,382.61,380.21,358.54,348.05,353.33,359.1714286,363.9244444,363.16,365.79,369.8814286,374.54,380.0166667,381.48,394.49,394.74,394.87,394.56,402.7,401.74,398.63,392.37,384.24,336.77,342.76,359.8366667,373.3,384.52,370.2814286,L8
2024-02-04 22:12:07+00:00,401.6333333,400.6071429,396.7033333,374.92,369.8571429,358.96,355.8,331.18,327.13,326.66,344.6971429,347.8122222,352,359.95,355.7471429,350.12,355.1533333,347.95,341.95,373.12,336.98,357.86,368.81,,368.39,364.23,351.65,330.68,333.58,348.3033333,344.96,347.35,362.1171429,L9
2024-02-11 22:17:53+00:00,,397.0485714,409.5566667,412.79,383.6785714,378.4,342.14,329.07,,368.31,368.5185714,367.4977778,363.07,,370.6685714,365.66,,,330.35,336.57,358.37,382.83,397.75,401.47,398.99,398.38,379.77,351.39,377.93,358.7166667,354.5,341.97,351.2685714,L9
2024-02-12 22:11:54+00:00,,,,417.73,396.9342857,388.91,366.32,342.94,349.8,373.4,374.8242857,367.7411111,363.48,373.85,376.2142857,370.21,343.8866667,348.09,354.97,344.56,366.39,383.62,405.2,405.4,403.08,402.64,390.49,360.42,377.08,366.4966667,358.64,340.66,362.3642857,L8
2024-02-19 22:18:03+00:00,438.2766667,433.9585714,426.3066667,404.18,397.0485714,391.54,392.64,,387.26,389.81,390.6885714,374.3644444,367.48,377.19,381.1485714,382.68,386.0366667,,,,,413.16,409.77,401.17,397.89,395.07,393.06,386.58,380.78,373.4666667,372.32,377.03,386.2385714,L8
2024-02-20 22:11:56+00:00,397.2333333,388.6028571,388.3033333,391.42,382.8428571,369.24,359.99,344.57,341.43,350.71,356.9728571,359.5855556,359.97,364.77,369.3728571,362.86,348.8333333,344.83,338.86,344.68,347.2,372.06,374.37,377.43,379.73,373.58,366.17,335.08,350.17,352.5133333,340.94,335.31,352.9728571,L9
2024-02-28 22:11:48+00:00,424.3266667,424.0071429,429.6966667,410.7,395.5971429,390.55,379.93,366.03,376.82,381.58,381.4571429,373.7911111,369.5,374.56,378.1971429,380.46,373.2166667,375.17,375.48,373.5,376.01,399.41,403.94,400.03,396.19,395.08,391.27,369.87,375.29,371.0066667,367.3,366.09,378.6471429,L8
2024-03-14 22:18:09+00:00,,,,,,,,355.69,358.46,366.38,363.0128571,364.2511111,358.75,360.65,360.3228571,363.87,370.9766667,369.03,361.7,358.65,356.58,380.43,389.51,384.97,381.24,374.16,366.97,348.84,355.53,360.0766667,350.73,344.56,360.6828571,L9
2024-03-30 22:17:36+00:00,,,,394.53,380.3042857,388.42,390.66,377.32,369.24,375.12,372.2942857,373.41,361.06,361.64,366.0142857,370.25,375.07,387.35,389.54,394.43,395.34,400.07,400.31,392.08,388.08,383.96,378.69,376.18,373.15,372.92,359.8,352.51,367.2942857,L9
2024-04-23 22:17:03+00:00,384.5633333,402.6728571,407.9033333,409.83,387.1128571,385.08,367.21,349.11,331.66,374.31,366.0628571,364.1522222,356.49,356.31,363.2228571,366.95,352.5233333,365.67,356.81,351.46,376.63,390.38,399.15,403.21,395.94,391.38,382.42,352.76,380.05,366.7633333,353.71,333.55,341.2328571,L8
2024-05-02 22:11:08+00:00,,,,,,,,,,,371.62,353.6888889,326.5,347.12,349.91,363.81,384.9733333,385.9,375.29,370.5,370.5,380.55,393.93,392.55,382.87,372.24,364.84,367.75,367.78,368.2633333,353.93,337.22,,L8
2024-05-10 22:11:24+00:00,423.41,409.3357143,414.62,409.62,381.1357143,391.17,378.45,376.87,370.39,380.05,367.8357143,365.9,352.81,351.08,361.9257143,372.72,365.62,374.03,367.66,362.75,365.83,398.39,402.52,407.25,402.31,394.77,385.3,359.63,377.66,370.4,354.41,330.68,327.6157143,L9
2024-05-18 22:10:55+00:00,394.1333333,376.7214286,374.8133333,,359.9814286,351.8,342.14,,,,335.5814286,340.8822222,336.96,334.44,331.1214286,,326.9233333,,,327.47,,358.75,,,,,,,,,,,,L8
2024-07-04 22:16:52+00:00,428.5933333,410.7957143,409.5533333,418.62,399.9757143,392.61,386.79,394.3,388.18,396.94,,,373.36,367.93,372.8557143,373.66,,386.89,388.16,385.45,385.3,,411.96,408.97,401.64,398.14,391.71,395.67,390.7,,,,,L9
2024-07-12 22:17:24+00:00,421.5633333,409.9657143,413.2933333,433.61,434.4057143,400.33,400.68,400.46,365.83,404.86,,370.0188889,360.7,359.11,368.6657143,390.48,,397.85,412.54,414.11,409.42,,430.94,421.09,411.03,398.39,398.78,418.06,413.65,,,,,L8
2024-07-29 22:11:17+00:00,436.2333333,432.1414286,426.0533333,430.45,434.6114286,383.23,366.18,,,,319.0814286,,328.79,345.37,343.7514286,,333.5833333,,,,,326.41,,,,,,,,,,,,L9
2024-08-14 22:11:24+00:00,396.88,400.4128571,409.15,437.26,,,,,,391.24,396.8728571,400.3133333,372,383.63,398.7528571,400.61,409.24,414.98,427.72,416.86,431.83,,432.54,425.29,416.89,411.39,425.56,392.11,387.45,392.28,393.16,,,L9
2024-08-21 22:17:19+00:00,437.0366667,426.0471429,436.7266667,439.39,414.2071429,422.32,402.5,417.51,396.03,410.46,392.1571429,384.9477778,380.97,381.89,385.9071429,389.57,376.0266667,405.57,406.43,402.84,403.7,,426.04,429.04,425.34,423.46,415.57,393.09,402.79,388.6466667,385.31,,379.2371429,L9
2024-08-29 22:17:21+00:00,412.4733333,406.2928571,403.0333333,,389.7028571,,370.66,,366.33,,361.5028571,365.9355556,368.92,365.79,357.9728571,,349.4933333,,,368.87,,393.39,387.86,,,,376.77,365.51,,358.2833333,,329.23,351.8828571,L8
