Year-Month,nzd0242_Average_Value,month,climatology,monthly_anomaly,Value
1999-10,-0.816604780407526,10,2.114202776417252,-2.930807556824778,1.0
2000-04,-7.6129287708214815,4,-2.260386967934515,-5.352541802886966,1.2
2000-05,1.1034526085466265,5,-2.7442527516220476,3.847705360168674,0.4
2000-06,-2.602392213785613,6,-3.2187095589633077,0.6163173451776949,0.2
2000-08,-6.168152499913892,8,-0.9609444970873386,-5.207208002826553,0.7
2001-01,10.49833930336705,1,5.357325214745875,5.1410140886211755,1.0
2001-04,-3.993907629070836,4,-2.260386967934515,-1.7335206611363208,0.2
2001-05,-4.240510688351599,5,-2.7442527516220476,-1.4962579367295517,-0.5
2001-07,-0.22313517916043968,7,-2.7693257289264532,2.5461905497660133,-0.2
2001-08,-4.601782873314758,8,-0.9609444970873386,-3.6408383762274195,-0.4
2001-09,-0.4449764318504754,9,-0.2452128211663619,-0.19976361068411352,0.2
2001-10,0.20145879749256945,10,2.114202776417252,-1.9127439789246825,-0.0
2002-02,-1.7650751278244758,2,2.119986451395044,-3.88506157921952,1.1
2002-04,-5.854510936107114,4,-2.260386967934515,-3.5941239681725987,-0.1
2002-08,-5.0789991053014765,8,-0.9609444970873386,-4.118054608214138,-1.0
2002-09,-0.8947524502259068,9,-0.2452128211663619,-0.6495396290595449,-0.6
2002-11,-2.591623596110309,11,2.2483114962876822,-4.839935092397991,-0.5
2003-01,7.446660184318043,1,5.357325214745875,2.0893349695721684,-0.2
2003-02,7.9292246113758535,2,2.119986451395044,5.80923815998081,-0.7
2003-04,-12.7015669559356,4,-2.260386967934515,-10.441179988001085,-0.1
2003-05,-5.070788459834399,5,-2.7442527516220476,-2.3265357082123517,-0.3
2003-07,1.9193067186098207,7,-2.7693257289264532,4.688632447536274,0.3
2003-08,-7.639437544685284,8,-0.9609444970873386,-6.678493047597945,0.1
2003-09,-4.201054540798478,9,-0.2452128211663619,-3.955841719632116,-0.1
2003-10,8.356612413266065,10,2.114202776417252,6.242409636848813,0.0
2003-11,-0.7870008513217028,11,2.2483114962876822,-3.035312347609385,-0.3
2003-12,9.141898297725177,12,3.8599198713143994,5.281978426410777,1.1
2004-01,3.430787531899316,1,5.357325214745875,-1.9265376828465586,-1.3
2004-02,3.757238053382853,2,2.119986451395044,1.637251601987809,1.2
2004-03,5.4670722475922915,3,-1.6205639824333538,7.0876362300256455,0.4
2004-04,-1.2926213138586882,4,-2.260386967934515,0.967765654075827,-0.9
2004-05,-3.3886278979177202,5,-2.7442527516220476,-0.6443751462956726,1.0
2004-06,-3.6323364880804494,6,-3.2187095589633077,-0.4136269291171417,0.8
2004-07,-3.803873144867705,7,-2.7693257289264532,-1.0345474159412515,-0.5
2004-08,-3.759080541155373,8,-0.9609444970873386,-2.798136044068034,-0.3
2004-09,4.756727149331063,9,-0.2452128211663619,5.001939970497425,-0.3
2004-11,6.533964934665509,11,2.2483114962876822,4.285653438377826,-0.7
2004-12,4.382223792470659,12,3.8599198713143994,0.5223039211562592,-0.8
2005-02,1.8666148253193504,2,2.119986451395044,-0.2533716260756935,-3.1
2005-03,4.676501883881223,3,-1.6205639824333538,6.297065866314577,0.3
2005-04,-4.009138784870686,4,-2.260386967934515,-1.7487518169361707,-0.6
2005-05,-5.549014161588231,5,-2.7442527516220476,-2.8047614099661837,-0.8
2005-06,-1.8582601320867518,6,-3.2187095589633077,1.360449426876556,0.4
2005-07,-3.5516996682936157,7,-2.7693257289264532,-0.7823739393671625,0.2
2005-08,-2.1156310104026614,8,-0.9609444970873386,-1.1546865133153228,-0.3
2005-09,0.2466393760284391,9,-0.2452128211663619,0.491852197194801,0.4
2005-10,8.356884956990095,10,2.114202776417252,6.242682180572843,1.2
2005-11,5.534057043307279,11,2.2483114962876822,3.285745547019597,-0.2
2006-01,4.002033329721888,1,5.357325214745875,-1.3552918850239868,1.7
2006-04,1.1153917075618849,4,-2.260386967934515,3.3757786754964,1.1
2006-05,-6.148878476303838,5,-2.7442527516220476,-3.4046257246817904,-0.5
2006-06,-5.6223165481715265,6,-3.2187095589633077,-2.403606989208219,0.2
2006-07,-5.016068596848337,7,-2.7693257289264532,-2.2467428679218835,-0.6
2006-09,-3.516317621901708,9,-0.2452128211663619,-3.271104800735346,-0.6
2006-10,5.924052344826236,10,2.114202776417252,3.8098495684089837,-1.3
2006-11,8.666961770381302,11,2.2483114962876822,6.41865027409362,0.1
2006-12,-21.786253125410752,12,3.8599198713143994,-25.646172996725152,-0.3
2007-01,9.56692001616824,1,5.357325214745875,4.209594801422365,-0.8
2007-02,-7.680691570400965,2,2.119986451395044,-9.80067802179601,-0.1
2007-03,2.558715874419622,3,-1.6205639824333538,4.179279856852975,0.2
2007-06,-4.005587569416973,6,-3.2187095589633077,-0.7868780104536657,0.5
2007-07,-0.5616167610428184,7,-2.7693257289264532,2.207708967883635,-0.3
2007-09,4.286504657633388,9,-0.2452128211663619,4.53171747879975,0.2
2007-10,11.190437636529232,10,2.114202776417252,9.076234860111981,0.7
2008-01,11.297164565479132,1,5.357325214745875,5.939839350733258,1.8
2008-02,-6.926596160625061,2,2.119986451395044,-9.046582612020105,2.6
2008-06,-3.3864191858321933,6,-3.2187095589633077,-0.16770962686888558,0.6
2008-07,2.293392587154996,7,-2.7693257289264532,5.062718316081449,0.3
2008-09,2.0568470558360423,9,-0.2452128211663619,2.3020598770024043,1.2
2008-11,5.000411324152105,11,2.2483114962876822,2.7520998278644226,1.3
2008-12,13.326865036200166,12,3.8599198713143994,9.466945164885766,1.4
2009-01,10.701688916559453,1,5.357325214745875,5.344363701813578,1.1
2009-03,-4.38122672070409,3,-1.6205639824333538,-2.760662738270736,0.4
2009-04,-3.714656789166624,4,-2.260386967934515,-1.4542698212321086,0.8
2009-05,-7.120662989295125,5,-2.7442527516220476,-4.376410237673078,-0.1
2009-09,-7.383158861241373,9,-0.2452128211663619,-7.137946040075011,0.3
2009-11,9.019865648834307,11,2.2483114962876822,6.771554152546624,-0.6
2009-12,10.301429785474813,12,3.8599198713143994,6.441509914160413,-0.7
2010-01,10.364632835585766,1,5.357325214745875,5.0073076208398914,-1.1
2010-02,5.4199567027062105,2,2.119986451395044,3.2999702513111666,-1.5
2010-03,0.8788866741964539,3,-1.6205639824333538,2.499450656629808,0.7
2010-04,0.8133345849411339,4,-2.260386967934515,3.073721552875649,1.2
2010-06,-3.0801792528235707,6,-3.2187095589633077,0.13853030613973694,0.4
2010-07,-0.312696022753745,7,-2.7693257289264532,2.4566297061727083,1.8
2010-08,0.9995377578818129,8,-0.9609444970873386,1.9604822549691514,1.8
2010-09,-0.531581148069351,9,-0.2452128211663619,-0.2863683269029891,2.2
2010-10,-2.7718143890497866,10,2.114202776417252,-4.886017165467038,1.7
2010-12,3.1170795600276198,12,3.8599198713143994,-0.7428403112867796,2.9
2011-01,-3.56345828310227,1,5.357325214745875,-8.920783497848145,2.3
2011-02,1.6706129607774691,2,2.119986451395044,-0.4493734906175748,2.7
2011-03,0.6741280195765766,3,-1.6205639824333538,2.2946920020099304,2.5
2011-04,-4.9981266656419905,4,-2.260386967934515,-2.7377396977074753,1.9
2011-05,-5.4784280540682015,5,-2.7442527516220476,-2.734175302446154,0.4
2011-07,-9.96455485161571,7,-2.7693257289264532,-7.1952291226892555,1.0
2011-08,-0.08296832563498953,8,-0.9609444970873386,0.8779761714523491,0.4
2011-09,2.3100914607537244,9,-0.2452128211663619,2.5553042819200864,1.0
2011-10,4.851390976086989,10,2.114202776417252,2.7371881996697374,0.8
2011-11,-5.579293157144497,11,2.2483114962876822,-7.8276046534321795,1.1
2012-06,-1.7772026403478527,6,-3.2187095589633077,1.441506918615455,0.4
2012-07,-5.20019833057252,7,-2.7693257289264532,-2.4308726016460667,-0.0
2012-08,3.05740716540765,8,-0.9609444970873386,4.018351662494989,-0.2
2012-09,8.802874239741188,9,-0.2452128211663619,9.04808706090755,0.2
2012-10,9.052772989158141,10,2.114202776417252,6.938570212740889,0.3
2012-12,14.978023965792593,12,3.8599198713143994,11.118104094478193,-0.6
2013-01,11.899606454965097,1,5.357325214745875,6.542281240219222,-0.1
2013-05,-0.8508093982372082,5,-2.7442527516220476,1.8934433533848394,0.8
2013-06,-11.913027675208186,6,-3.2187095589633077,-8.694318116244878,1.2
2013-07,-3.2653627721393765,7,-2.7693257289264532,-0.4960370432129233,0.8
2013-08,-11.08333369861693,8,-0.9609444970873386,-10.122389201529591,0.2
2013-09,-2.402445556038958,9,-0.2452128211663619,-2.157232734872596,0.3
2013-10,-4.239457574671829,10,2.114202776417252,-6.353660351089081,-0.1
2014-01,5.819016463688328,1,5.357325214745875,0.4616912489424534,1.4
2014-02,-5.319161101744035,2,2.119986451395044,-7.439147553139079,0.1
2014-03,-16.958043661909652,3,-1.6205639824333538,-15.3374796794763,0.9
2014-05,-1.9676515838537219,5,-2.7442527516220476,0.7766011677683258,0.5
2014-06,-1.948373410623843,6,-3.2187095589633077,1.2703361483394646,0.2
2014-07,-5.316729087194715,7,-2.7693257289264532,-2.547403358268262,-0.2
2014-08,-2.777191566815201,8,-0.9609444970873386,-1.8162470697278625,-0.7
2014-09,-5.097949945092519,9,-0.2452128211663619,-4.852737123926157,-0.7
2014-10,-13.179062541185136,10,2.114202776417252,-15.293265317602387,-0.6
2014-11,6.4964209234295565,11,2.2483114962876822,4.248109427141874,-0.9
2015-01,2.719983888890272,1,5.357325214745875,-2.6373413258556027,-0.8
2015-02,-3.8533352062811828,2,2.119986451395044,-5.973321657676227,0.2
2015-03,-3.496254825864873,3,-1.6205639824333538,-1.8756908434315192,0.7
2015-04,-5.332575521018457,4,-2.260386967934515,-3.072188553083942,-0.0
2015-05,-5.096932142058753,5,-2.7442527516220476,-2.3526793904367054,-0.7
2015-06,-6.384757013725801,6,-3.2187095589633077,-3.1660474547624937,0.6
2015-07,-6.409828950304364,7,-2.7693257289264532,-3.640503221377911,-1.1
2015-08,-8.106431723617419,8,-0.9609444970873386,-7.14548722653008,-1.4
2015-09,1.3781476835240134,9,-0.2452128211663619,1.6233605046903752,-1.6
2015-10,0.44574592696646365,10,2.114202776417252,-1.6684568494507883,-1.7
2015-11,-2.609623599483051,11,2.2483114962876822,-4.857935095770733,-0.5
2016-01,10.169691721581062,1,5.357325214745875,4.812366506835187,-2.2
2016-02,11.76178372149867,2,2.119986451395044,9.641797270103627,-2.0
2016-03,6.773040621199461,3,-1.6205639824333538,8.393604603632815,0.1
2016-05,9.859862341718564,5,-2.7442527516220476,12.604115093340612,0.4
2016-06,5.117513534058765,6,-3.2187095589633077,8.336223093022072,0.6
2016-07,1.4677677441040688,7,-2.7693257289264532,4.237093473030522,0.4
2016-08,-0.8210470265528658,8,-0.9609444970873386,0.13989747053447288,0.7
2016-09,2.7223185203093596,9,-0.2452128211663619,2.9675313414757216,1.2
2016-11,9.453004020807224,11,2.2483114962876822,7.204692524519542,-0.1
2016-12,16.495129053925623,12,3.8599198713143994,12.635209182611224,0.3
2017-01,4.373884990339379,1,5.357325214745875,-0.9834402244064959,0.2
2017-02,14.35089175020964,2,2.119986451395044,12.230905298814594,-0.1
2017-04,-7.126646991582397,4,-2.260386967934515,-4.8662600236478815,-0.2
2017-05,3.3007165919901964,5,-2.7442527516220476,6.0449693436122445,0.3
2017-06,-1.522905214990579,6,-3.2187095589633077,1.6958043439727286,0.4
2017-08,1.6799923640278078,8,-0.9609444970873386,2.6409368611151463,0.5
2017-09,5.123355018493136,9,-0.2452128211663619,5.368567839659498,0.6
2017-10,2.6181345018515807,10,2.114202776417252,0.5039317254343287,0.9
2017-12,-0.3658788778461561,12,3.8599198713143994,-4.225798749160555,-0.1
2018-01,3.8577740784106576,1,5.357325214745875,-1.4995511363352172,1.1
2018-04,4.428995036159068,4,-2.260386967934515,6.689382004093583,0.5
2018-05,-17.673867692216923,5,-2.7442527516220476,-14.929614940594876,0.4
2018-06,-1.913927207450823,6,-3.2187095589633077,1.3047823515124848,0.1
2018-07,2.5761398899817998,7,-2.7693257289264532,5.3454656189082534,0.2
2018-08,-0.561331386536041,8,-0.9609444970873386,0.39961311055129767,-0.3
2018-10,0.7470849365314927,10,2.114202776417252,-1.3671178398857593,0.4
2018-11,3.698727441499599,11,2.2483114962876822,1.4504159452119167,-0.1
2019-03,0.5989453159560784,3,-1.6205639824333538,2.2195092983894322,0.3
2019-05,-7.390224108837209,5,-2.7442527516220476,-4.645971357215162,-0.4
2019-06,5.175435867980619,6,-3.2187095589633077,8.394145426943927,0.5
2019-08,1.8138475503790368,8,-0.9609444970873386,2.7747920474663754,-0.1
2019-10,3.2570159888631465,10,2.114202776417252,1.1428132124458945,-0.4
2019-11,2.8937769757819622,11,2.2483114962876822,0.64546547949428,-0.8
2019-12,1.6559209814127087,12,3.8599198713143994,-2.2039988899016905,-0.6
2020-01,8.145758135743227,1,5.357325214745875,2.7884329209973524,0.2
2020-02,2.531413062056,2,2.119986451395044,0.4114266106609561,-0.1
2020-05,-4.153115868248457,5,-2.7442527516220476,-1.4088631166264092,0.4
2020-06,-1.6056781243972327,6,-3.2187095589633077,1.613031434566075,0.4
2020-10,12.031147831888955,10,2.114202776417252,9.916945055471704,0.5
2020-12,0.4527564839843413,12,3.8599198713143994,-3.407163387330058,1.8
2021-04,6.7572810493113336,4,-2.260386967934515,9.01766801724585,0.3
2021-05,10.709052137240253,5,-2.7442527516220476,13.4533048888623,0.5
2021-06,-10.727253352078488,6,-3.2187095589633077,-7.50854379311518,0.4
2021-07,-6.841658212154437,7,-2.7693257289264532,-4.072332483227983,1.4
2021-08,-5.024172887596826,8,-0.9609444970873386,-4.0632283905094875,0.6
2021-09,4.241318307137732,9,-0.2452128211663619,4.486531128304094,0.8
2021-12,1.20752530540047,12,3.8599198713143994,-2.652394565913929,1.5
2022-01,5.748493977780258,1,5.357325214745875,0.39116876303438364,0.5
2022-03,5.337652725090224,3,-1.6205639824333538,6.958216707523578,1.8
2022-04,-7.809940233180444,4,-2.260386967934515,-5.549553265245929,1.7
2022-05,-2.794816019733947,5,-2.7442527516220476,-0.05056326811189926,1.4
2022-06,1.1751875963452743,6,-3.2187095589633077,4.393897155308582,1.7
2022-07,0.02581515471621021,7,-2.7693257289264532,2.7951408836426634,0.8
2022-08,6.713390813258648,8,-0.9609444970873386,7.674335310345987,1.0
2022-09,-8.059730438510405,9,-0.2452128211663619,-7.814517617344043,1.6
2022-10,3.9629053324320593,10,2.114202776417252,1.8487025560148074,1.7
2022-11,3.075584659899429,11,2.2483114962876822,0.8272731636117467,0.3
2023-01,-5.0229646784488695,1,5.357325214745875,-10.380289893194744,1.4
2023-02,-1.6876439858413075,2,2.119986451395044,-3.8076304372363516,1.4
2023-03,-3.050677143260131,3,-1.6205639824333538,-1.4301131608267774,0.2
2023-05,-2.5112947113288175,5,-2.7442527516220476,0.23295804029323008,-1.0
2023-06,-6.989512459536418,6,-3.2187095589633077,-3.7708029005731105,0.3
2023-07,-5.830734205685863,7,-2.7693257289264532,-3.0614084767594094,-0.3
2023-08,6.72104313634028,8,-0.9609444970873386,7.681987633427619,-0.8
2023-09,1.3975230264725684,9,-0.2452128211663619,1.6427358476389302,-1.3
2023-10,10.272203205310579,10,2.114202776417252,8.158000428893327,-0.5
2023-11,-1.3803688678799713,11,2.2483114962876822,-3.6286803641676535,-0.8
2023-12,0.24173568999426437,12,3.8599198713143994,-3.618184181320135,-0.2
2024-01,-3.694438076357198,1,5.357325214745875,-9.051763291103072,0.5
2024-02,2.0972391453133876,2,2.119986451395044,-0.022747306081656316,-1.4
2024-03,-5.074252878544205,3,-1.6205639824333538,-3.453688896110851,0.4
2024-04,-0.159185418631053,4,-2.260386967934515,2.1012015493034624,-0.2
2024-05,-5.662725522295603,5,-2.7442527516220476,-2.9184727706735556,0.5
2024-07,-3.734992547293605,7,-2.7693257289264532,-0.965666818367152,-0.7
2024-08,-12.57744873209196,8,-0.9609444970873386,-11.616504235004623,0.9
2024-09,-2.01313637004982,9,-0.2452128211663619,-1.767923548883458,-0.1
2024-10,0.2271762085723267,10,2.114202776417252,-1.8870265678449252,0.5
2024-12,2.8340895665150816,12,3.8599198713143994,-1.0258303047993178,1.2
